;00_type_model;0_auc;0_precision;0_recall;1_normalisation;1_SMOT;1_fold;2_solver;3_activation;3_hiddenlayer;3_alpha;4_beta1ADAM;4_beta2ADAM;4_epsilonADAM
0;MLP_Classifier;0.5487;0.0949;0.3125;YES;YES;2;ADAM;logistic;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5487;0.1056;0.3423;YES;YES;3;lbfgs;identity;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5485;0.0827;0.3708;YES;YES;1;ADAM;identity;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5483;0.0934;0.3229;YES;YES;2;ADAM;relu;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5482;0.1084;0.3153;YES;YES;3;ADAM;relu;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5481;0.0842;0.3483;YES;YES;1;ADAM;relu;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5481;0.0833;0.3596;YES;YES;1;ADAM;identity;1z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.548;0.106;0.3333;YES;YES;3;ADAM;identity;1z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.548;0.0943;0.3125;YES;YES;2;ADAM;logistic;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.548;0.0943;0.3125;YES;YES;2;ADAM;logistic;1z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5479;0.0931;0.3229;YES;YES;2;ADAM;relu;1z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5479;0.0692;0.5366;NO;NO;4;lbfgs;logistic;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5478;0.2353;0.125;YES;NO;2;ADAM;relu;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5478;0.0909;0.3438;YES;YES;2;ADAM;identity;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5478;0.1093;0.3063;YES;YES;3;ADAM;logistic;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5477;0.085;0.3371;YES;YES;1;ADAM;relu;1z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5473;0.1054;0.3333;YES;YES;3;ADAM;identity;1z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5473;0.1054;0.3333;YES;YES;3;ADAM;identity;1z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5473;0.1054;0.3333;YES;YES;3;ADAM;logistic;1z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5473;0.0668;0.6463;NO;YES;4;lbfgs;identity;1z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5472;0.0938;0.3125;YES;YES;2;ADAM;logistic;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5472;0.1044;0.3423;YES;YES;3;ADAM;logistic;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.547;0.0855;0.3258;YES;YES;1;ADAM;relu;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5469;0.1051;0.3333;YES;YES;3;ADAM;identity;1z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5469;0.1051;0.3333;YES;YES;3;ADAM;identity;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5468;0.0923;0.3229;YES;YES;2;ADAM;relu;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5468;0.0923;0.3229;YES;YES;2;ADAM;relu;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5466;0.0825;0.3596;YES;YES;1;ADAM;identity;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5465;0.0945;0.3021;YES;YES;2;ADAM;relu;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5465;0.1048;0.3333;YES;YES;3;ADAM;logistic;1z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5464;0.1093;0.2973;YES;YES;3;ADAM;relu;5z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.5464;0.0909;0.3333;YES;YES;2;ADAM;identity;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5463;0.0823;0.3596;YES;YES;1;ADAM;identity;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5463;0.084;0.3371;YES;YES;1;ADAM;logistic;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5463;0.084;0.3371;YES;YES;1;ADAM;logistic;1z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5463;0.1067;0.3153;YES;YES;3;ADAM;relu;1z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5463;0.1079;0.3063;YES;YES;3;ADAM;relu;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5463;0.0899;0.3438;YES;YES;2;ADAM;identity;1z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5462;0.1056;0.3243;YES;YES;3;ADAM;identity;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5462;0.0942;0.3021;YES;YES;2;ADAM;logistic;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5461;0.1035;0.3423;YES;YES;3;ADAM;identity;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5461;0.1045;0.3333;YES;YES;3;ADAM;logistic;1z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5461;0.0929;0.3125;YES;YES;2;ADAM;logistic;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5461;0.1119;0.2793;YES;YES;3;ADAM;relu;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.546;0.1026;0.3514;YES;YES;3;ADAM;logistic;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5459;0.1076;0.3063;YES;YES;3;ADAM;relu;5z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5459;0.1076;0.3063;YES;YES;3;ADAM;relu;5z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5458;0.1053;0.3243;YES;YES;3;ADAM;identity;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5458;0.0939;0.3021;YES;YES;2;ADAM;relu;1z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5458;0.0664;0.6463;NO;YES;4;lbfgs;identity;1z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5458;0.0939;0.3021;YES;YES;2;lbfgs;logistic;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5457;0.11;0.2883;YES;YES;3;ADAM;relu;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5457;0.0926;0.3125;YES;YES;2;ADAM;relu;1z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5455;0.0818;0.3596;YES;YES;1;ADAM;identity;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5455;0.0836;0.3371;YES;YES;1;ADAM;logistic;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5455;0.1073;0.3063;YES;YES;3;ADAM;logistic;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5454;0.105;0.3243;YES;YES;3;ADAM;identity;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5453;0.1096;0.2883;YES;YES;3;ADAM;relu;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5453;0.0912;0.3229;YES;YES;2;ADAM;logistic;1z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5453;0.0656;0.6951;NO;YES;4;lbfgs;logistic;1z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5452;0.0892;0.3438;YES;YES;2;ADAM;identity;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5452;0.0901;0.3333;YES;YES;2;ADAM;identity;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5452;0.0892;0.3438;YES;YES;2;ADAM;identity;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5452;0.1069;0.3063;YES;YES;3;ADAM;relu;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5452;0.1781;0.1354;YES;NO;2;lbfgs;relu;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5451;0.0833;0.3371;YES;YES;1;ADAM;logistic;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5451;0.0662;0.6463;NO;YES;4;lbfgs;identity;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.545;0.1036;0.3333;YES;YES;3;ADAM;identity;1z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.545;0.0932;0.3021;YES;YES;2;ADAM;logistic;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.545;0.1036;0.3333;YES;YES;3;lbfgs;identity;1z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5449;0.0909;0.3229;YES;YES;2;ADAM;logistic;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5449;0.0909;0.3229;YES;YES;2;ADAM;identity;5z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5449;0.0909;0.3229;YES;YES;2;ADAM;logistic;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5448;0.2034;0.125;YES;NO;2;lbfgs;relu;1z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5447;0.0851;0.3146;YES;YES;1;ADAM;relu;5z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5447;0.0929;0.3021;YES;YES;2;ADAM;logistic;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5447;0.0929;0.3021;YES;YES;2;ADAM;logistic;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5446;0.1034;0.3333;YES;YES;3;ADAM;identity;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5446;0.1034;0.3333;YES;YES;3;ADAM;identity;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5446;0.1034;0.3333;YES;YES;3;lbfgs;identity;1z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5445;0.1088;0.2883;YES;YES;3;ADAM;relu;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5445;0.0906;0.3229;YES;YES;2;ADAM;logistic;1z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5445;0.0906;0.3229;YES;YES;2;ADAM;logistic;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5445;0.1075;0.2973;YES;YES;3;ADAM;relu;5z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5444;0.0887;0.3438;YES;YES;2;ADAM;identity;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5443;0.094;0.2917;YES;YES;2;ADAM;relu;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5443;0.0687;0.5122;NO;NO;4;lbfgs;relu;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5442;0.1031;0.3333;YES;YES;3;ADAM;identity;1z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5442;0.0904;0.3229;YES;YES;2;ADAM;logistic;1z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.5442;0.1031;0.3333;YES;YES;3;ADAM;identity;1z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5442;0.1031;0.3333;YES;YES;3;ADAM;identity;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5441;0.0885;0.3438;YES;YES;2;ADAM;identity;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.544;0.0936;0.2917;YES;YES;2;ADAM;relu;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5438;0.0901;0.3229;YES;YES;2;ADAM;logistic;1z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5438;0.0901;0.3229;YES;YES;2;ADAM;logistic;5z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.5438;0.1081;0.2883;YES;YES;3;ADAM;logistic;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5438;0.0901;0.3229;YES;YES;2;ADAM;relu;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5438;0.1081;0.2883;YES;YES;3;ADAM;relu;1z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5436;0.0933;0.2917;YES;YES;2;ADAM;relu;1z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5436;0.0933;0.2917;YES;YES;2;ADAM;relu;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5436;0.1045;0.3153;YES;YES;3;ADAM;logistic;5z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5435;0.1107;0.2703;YES;YES;3;ADAM;relu;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5435;0.1025;0.3333;YES;YES;3;ADAM;identity;5z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5435;0.1034;0.3243;YES;YES;3;ADAM;logistic;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5434;0.0899;0.3229;YES;YES;2;ADAM;logistic;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5434;0.0889;0.3333;YES;YES;2;ADAM;identity;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5434;0.1077;0.2883;YES;YES;3;ADAM;logistic;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5434;0.1077;0.2883;YES;YES;3;ADAM;logistic;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5433;0.1053;0.3063;YES;YES;3;ADAM;logistic;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5431;0.1088;0.2793;YES;YES;3;ADAM;relu;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5431;0.1022;0.3333;YES;YES;3;ADAM;logistic;5z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.543;0.0896;0.3229;YES;YES;2;ADAM;relu;1z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.543;0.0896;0.3229;YES;YES;2;ADAM;relu;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.543;0.0706;0.439;NO;NO;4;lbfgs;logistic;1z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5429;0.082;0.3371;YES;YES;1;ADAM;identity;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5429;0.1061;0.2973;YES;YES;3;ADAM;logistic;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5428;0.0927;0.2917;YES;YES;2;ADAM;logistic;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5428;0.1029;0.3243;YES;YES;3;ADAM;identity;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5427;0.0893;0.3229;YES;YES;2;ADAM;logistic;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5425;0.1046;0.3063;YES;YES;3;ADAM;relu;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5425;0.1046;0.3063;YES;YES;3;ADAM;relu;1z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5425;0.0826;0.3258;YES;YES;1;ADAM;logistic;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5422;0.0882;0.3333;YES;YES;2;ADAM;identity;1z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5422;0.1067;0.2883;YES;YES;3;lbfgs;logistic;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5421;0.0824;0.3258;YES;YES;1;ADAM;logistic;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.542;0.0898;0.3125;YES;YES;2;ADAM;relu;1z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.542;0.0711;0.4146;NO;NO;4;lbfgs;identity;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5419;0.0879;0.3333;YES;YES;2;ADAM;identity;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5419;0.2115;0.1146;YES;NO;2;lbfgs;logistic;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5418;0.1051;0.2973;YES;YES;3;ADAM;relu;1z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5418;0.0822;0.3258;YES;YES;1;ADAM;logistic;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5417;0.0841;0.3034;YES;YES;1;ADAM;relu;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5416;0.102;0.3243;YES;YES;3;ADAM;identity;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5416;0.0906;0.3021;YES;YES;2;ADAM;logistic;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5415;0.0886;0.3229;YES;YES;2;ADAM;relu;1z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5415;0.1003;0.3423;YES;YES;3;ADAM;identity;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5415;0.0886;0.3229;YES;YES;2;ADAM;logistic;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5414;0.1048;0.2973;YES;YES;3;ADAM;relu;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5414;0.0819;0.3258;YES;YES;1;ADAM;logistic;1z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.5414;0.0819;0.3258;YES;YES;1;ADAM;logistic;1z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5414;0.0819;0.3258;YES;YES;1;ADAM;logistic;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5414;0.0819;0.3258;YES;YES;1;ADAM;logistic;1z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5414;0.0819;0.3258;YES;YES;1;ADAM;logistic;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5414;0.0828;0.3146;YES;YES;1;ADAM;relu;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5414;0.1048;0.2973;YES;YES;3;ADAM;logistic;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5413;0.0903;0.3021;YES;YES;2;ADAM;logistic;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5412;0.1008;0.3333;YES;YES;3;ADAM;identity;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5412;0.1008;0.3333;YES;YES;3;ADAM;identity;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5412;0.0893;0.3125;YES;YES;2;ADAM;relu;1z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5412;0.0688;0.4756;NO;NO;4;lbfgs;logistic;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.541;0.0817;0.3258;YES;YES;1;ADAM;logistic;5z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.541;0.0809;0.3371;YES;YES;1;ADAM;relu;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.541;0.0817;0.3258;YES;YES;1;ADAM;identity;5z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.541;0.0801;0.3483;YES;YES;1;ADAM;identity;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.541;0.1033;0.3063;YES;YES;3;ADAM;logistic;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.541;0.1033;0.3063;YES;YES;3;ADAM;logistic;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.541;0.0817;0.3258;YES;YES;1;ADAM;logistic;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5409;0.1642;0.1236;YES;NO;1;ADAM;relu;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5409;0.1023;0.3153;YES;YES;3;ADAM;identity;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5409;0.1014;0.3243;YES;YES;3;ADAM;identity;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5408;0.25;0.1042;YES;NO;2;ADAM;relu;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5408;0.1005;0.3333;YES;YES;3;ADAM;identity;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5407;0.0872;0.3333;YES;YES;2;ADAM;identity;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5407;0.0872;0.3333;YES;YES;2;ADAM;identity;5z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5406;0.0815;0.3258;YES;YES;1;ADAM;relu;1z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5406;0.0824;0.3146;YES;YES;1;ADAM;relu;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5405;0.1011;0.3243;YES;YES;3;ADAM;identity;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5405;0.1011;0.3243;YES;YES;3;ADAM;identity;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5405;0.0888;0.3125;YES;YES;2;ADAM;logistic;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5405;0.1075;0.2703;YES;YES;3;ADAM;relu;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5405;0.102;0.3153;YES;YES;3;ADAM;logistic;5z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5405;0.1429;0.1348;YES;NO;1;lbfgs;logistic;5z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5404;0.1003;0.3333;YES;YES;3;ADAM;identity;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5403;0.1049;0.2883;YES;YES;3;ADAM;relu;1z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5403;0.0812;0.3258;YES;YES;1;ADAM;relu;1z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5403;0.1038;0.2973;YES;YES;3;ADAM;relu;1z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5403;0.0821;0.3146;YES;YES;1;ADAM;relu;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5403;0.1049;0.2883;YES;YES;3;ADAM;logistic;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5402;0.1017;0.3153;YES;YES;3;ADAM;logistic;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5402;0.0918;0.2812;YES;YES;2;ADAM;relu;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5402;0.0906;0.2917;YES;YES;2;ADAM;logistic;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5401;0.1;0.3333;YES;YES;3;ADAM;identity;1z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.5401;0.1008;0.3243;YES;YES;3;ADAM;identity;1z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5401;0.0885;0.3125;YES;YES;2;ADAM;logistic;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5401;0.0684;0.4756;NO;NO;4;lbfgs;relu;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5401;0.0653;0.6341;NO;YES;4;lbfgs;identity;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.54;0.1046;0.2883;YES;YES;3;ADAM;logistic;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.54;0.1058;0.2793;YES;YES;3;ADAM;relu;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5399;0.1034;0.2973;YES;YES;3;ADAM;relu;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5399;0.0819;0.3146;YES;YES;1;ADAM;relu;5z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5399;0.0795;0.3483;YES;YES;1;ADAM;identity;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5399;0.081;0.3258;YES;YES;1;ADAM;logistic;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5399;0.1034;0.2973;YES;YES;3;ADAM;relu;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5399;0.081;0.3258;YES;YES;1;ADAM;relu;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5399;0.0795;0.3483;YES;YES;1;ADAM;identity;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5398;0.1014;0.3153;YES;YES;3;ADAM;identity;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5398;0.1024;0.3063;YES;YES;3;ADAM;logistic;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5397;0.0997;0.3333;YES;YES;3;ADAM;identity;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5397;0.0873;0.3229;YES;YES;2;ADAM;identity;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5397;0.1006;0.3243;YES;YES;3;ADAM;identity;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5396;0.0865;0.3333;YES;YES;2;ADAM;identity;1z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.5396;0.1054;0.2793;YES;YES;3;ADAM;logistic;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5395;0.0793;0.3483;YES;YES;1;ADAM;identity;1z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5395;0.08;0.3371;YES;YES;1;ADAM;logistic;5z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5395;0.0826;0.3034;YES;YES;1;ADAM;relu;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5395;0.0826;0.3034;YES;YES;1;ADAM;relu;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5395;0.0793;0.3483;YES;YES;1;ADAM;identity;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5394;0.1012;0.3153;YES;YES;3;ADAM;identity;1z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5394;0.1012;0.3153;YES;YES;3;ADAM;identity;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5391;0.0806;0.3258;YES;YES;1;ADAM;relu;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5391;0.0897;0.2917;YES;YES;2;ADAM;logistic;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5391;0.1028;0.2973;YES;YES;3;ADAM;logistic;1z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5391;0.0814;0.3146;YES;YES;1;ADAM;relu;1z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5391;0.0823;0.3034;YES;YES;1;ADAM;relu;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5391;0.0806;0.3258;YES;YES;1;ADAM;logistic;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5391;0.0897;0.2917;YES;YES;2;ADAM;logistic;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5391;0.0914;0.4865;NO;NO;3;lbfgs;logistic;1z;0z1;NaNzz;NaNzz;NaNzz
